0,YLR370C,4.980704,6.684393,5.0601587,6.146232,4.6711564,4.2864923,2.9371614,2.831766,1.3365618,2.8856504,3.0296803,3.6213198,4.4305396,6.4420457,5.726862,5.8310504,4.3623185,3.953061,3.4560158,1.7440605,3.2422857,3.445932,3.6480687,3.2224429,4.90232,5.5704145,5.7963805,5.0537524,4.82438,3.5462186,3.1888037,1.4289246,3.7219782,2.8917322,3.4641051,3.548755
1,YPR168W,0.0908059,0.14913294,0.25198638,0.22272216,0.17732885,0.20152505,0.19609967,0.28004178,0.220339,0.06726458,0.10958905,0.1177665,0.1389208,0.20113638,0.23814899,0.15753426,0.24526198,0.21632653,0.17795753,0.32937366,0.15314285,0.15550978,0.14914162,0.16981132,0.14285715,0.16804734,0.22624435,0.19371198,0.24276859,0.15546219,0.22612515,0.3856613,0.16813187,0.1801181,0.18907988,0.16286306
2,YBR288C,2.199773,2.1271677,2.4392736,2.5905514,2.375982,2.127451,1.9523293,2.3469176,4.181598,3.466368,2.2614157,2.5350254,2.1320322,2.1806817,2.472912,2.1666667,1.3299888,2.382653,2.1870575,1.8866091,2.521143,2.7281153,2.4592273,1.9016882,1.8888888,1.5005918,2.20362,2.1369169,2.4617767,2.2111344,1.8902305,2.328801,3.020879,2.5088582,2.322548,2.4605808
3,YDR404C,3.262202,4.568786,4.3779798,4.649044,4.7081933,4.309368,4.3575296,4.0292583,7.717918,4.670404,4.8687215,4.2700505,4.4259477,5.0352273,5.917607,4.7385845,3.8885171,4.502041,3.91001,4.2840176,5.048,3.6951594,2.976395,2.7239325,3.5714285,5.8639054,5.549774,4.584179,4.471074,4.329832,3.0340285,5.4585905,5.0120883,4.000984,4.1456013,3.8941905
4,YDR334W,2.5255392,3.4913294,2.5425653,2.296963,2.7530866,2.6557734,2.9588299,1.9770116,1.755448,2.575112,1.2796804,1.5857867,2.3065443,3.2238638,2.768623,2.55137,2.2630992,2.0989795,2.0576339,1.463283,2.6297143,1.9320289,1.7253219,2.3366435,2.0818071,1.6201183,3.0033937,2.2413795,2.4555783,2.3497899,1.9846324,1.9357231,2.010989,1.7116141,1.5136501,1.8890041
5,YOR140W,0.5153235,0.49710983,0.6560726,0.5208099,0.66442204,0.6002178,0.6294691,0.6363637,1.0460049,0.55941707,0.7511416,0.49441624,0.45579797,0.5329546,0.7144469,0.49429223,0.483835,0.4255102,0.51971686,0.9611231,0.9474286,0.6467559,0.7650215,0.8003972,0.52136755,0.59053254,0.60633487,0.32352942,0.44421488,0.4191177,0.7025247,1.0173053,0.567033,0.4694882,0.58442867,0.46369293
6,YBR011C,32.24177,39.16185,36.982975,32.232845,33.751965,36.506535,36.296856,28.01254,36.008476,32.34081,31.192923,29.139086,33.754307,36.21364,30.411963,35.49772,25.770348,27.561224,32.92113,23.339092,45.693714,32.490215,31.005363,33.22741,36.22833,40.17633,34.345024,28.59128,29.282024,34.486347,39.688255,38.552532,35.547253,29.437008,27.323559,32.313274
7,YNL312W,4.794552,4.0150285,5.3303065,3.9572554,4.0740743,4.0087147,4.131094,3.9822364,1.4188862,9.039238,8.635845,5.5289335,4.402985,4.1,3.9322798,3.3436072,5.114827,3.182653,4.430738,3.4589632,5.5554285,9.341915,6.288626,5.7616687,4.4432235,3.6816568,4.096154,2.825558,3.5847106,3.0556724,4.4017563,1.8343632,7.5769234,5.465551,5.236603,5.026971
8,YGR111W,1.8024973,2.519075,1.8626561,1.4229472,1.271605,1.3115468,1.4875406,1.4984325,0.9394673,1.483184,2.2568493,1.2060914,1.3432837,1.8136365,1.8081263,1.2477169,1.4136009,1.6530612,1.9170879,1.1393088,0.76114285,1.576725,1.0954936,0.8838133,1.918193,2.6,1.0995475,2.6186614,1.9287189,1.4390757,0.98024154,0.96415323,0.9197802,1.3208661,1.082912,1.0736514
9,YML112W,0.81838816,0.9421965,1.4892168,1.1586052,1.0145904,0.95424837,0.9469122,1.014629,1.3510896,0.9417041,1.2636986,0.90761423,0.8714122,0.87613636,1.1049662,0.8949772,0.9821628,0.9295918,0.9180991,1.3358531,1.0868571,0.9114315,0.9935622,0.876862,1.020757,1.2189349,1.3280543,0.8286004,0.927686,0.82457983,1.1877059,1.5105066,1.3879122,0.9576772,1.0192113,1.0041493
10,YDR502C,15.466516,4.1826587,11.29966,12.469067,8.6352415,6.7233114,5.3911157,9.038663,19.154964,11.445068,25.658676,20.973602,20.53387,5.146591,11.013544,11.538813,3.9955406,7.65,7.8503537,16.422245,13.723429,13.072091,13.370172,17.775572,19.53602,6.190532,12.6029415,10.156187,7.3894625,6.7258406,5.4368825,18.060568,16.21209,15.813976,21.502527,20.800829
11,YDL182W,14.844496,6.780347,12.6901245,12.994375,18.227835,18.484749,24.306608,28.891327,42.208233,27.875563,16.420092,21.547207,20.059702,8.793182,13.310384,14.646119,10.380156,19.339796,22.26087,32.707344,29.009144,22.628218,25.131975,17.636545,15.5079365,7.1076922,12.713801,11.158215,14.976239,19.239496,19.198683,32.384422,31.128572,21.196852,20.84732,19.054977
12,YPL105C,2.738933,3.9653177,4.3405223,3.5028121,3.3187432,3.9749455,4.1170096,3.3437827,5.0617437,2.893498,2.4760275,3.151269,3.1481059,3.359091,3.520316,3.7716894,2.0680044,3.1275508,3.2123356,4.6306696,5.621714,3.561277,3.856223,3.4587884,3.2393162,2.243787,3.184389,2.7271805,2.9741735,2.8592439,3.64764,6.6650186,3.5,2.9133859,2.9130435,3.0829875
13,YBR126C,13.585698,26.024279,21.85017,19.904387,12.429854,17.970587,16.83315,13.483804,3.230024,11.441705,8.368721,6.0203047,13.549943,22.85,21.212189,21.140411,14.956522,15.290816,16.160769,5.447084,10.253715,8.774459,6.0579395,7.304866,14.5079365,28.636688,24.17647,17.700813,16.126032,14.511555,15.001098,2.9703336,11.473626,7.0610237,5.3104143,6.8838167
14,YPL233W,0.6889898,0.4520231,0.40068105,0.45556808,0.41863075,0.5087146,0.62838566,0.5475444,0.6694915,0.5818386,0.4954338,0.77360404,0.62227327,0.46136364,0.4571106,0.44863012,0.40468228,0.4142857,0.57431746,0.7645789,0.6834285,0.6343975,0.6555794,0.6206554,0.47985348,0.4923077,0.66176474,0.39655173,0.4173554,0.44852942,0.39517015,1.1668726,0.36923075,0.7244094,0.7057634,0.53838176
15,YBL018C,2.0238366,2.182659,1.5891033,2.4971879,3.7340071,3.4803922,3.3932827,2.7889237,5.032688,4.262332,2.05137,4.848731,3.214696,2.7772727,2.5790067,1.902968,2.5562987,4.1724486,3.22548,2.6954644,3.5554285,3.4582903,3.85515,4.808342,2.4835165,2.0650887,2.65724,3.402637,4.966942,6.0115547,3.7310648,5.7972803,2.3439562,4.0718503,4.273003,3.9325724
