4,837,0,0.6732
4,1007,0,0.4624000000000001
4,1314,0,0.4624000000000001
4,1376,0,0.6732
4,1614,0,0.646
8,1426,0,0.9801
14,465,0,0.9801
14,1611,0,0.9801
17,118,0,0.9801
17,1534,0,0.6732
23,1051,0,0.9405
23,1175,0,0.9801
23,1207,0,0.9801
23,1331,0,0.9801
30,159,0,0.6732
30,243,0,0.9405
30,1068,0,0.9801
30,1541,0,0.6732
33,803,0,0.6732
33,928,0,0.6732
33,1051,0,0.9405
33,1207,0,0.9801
34,452,0,0.9801
34,542,0,0.9801
34,771,0,0.6732
34,981,0,0.9405
34,1150,0,0.9801
34,1271,0,0.9405
34,1274,0,0.9801
34,1292,0,0.9801
34,1349,0,0.6732
34,1551,0,0.9405
34,1632,0,0.9405
34,1647,0,0.9801
34,2083,0,0.9405
45,208,0,0.9405
45,710,0,0.646
45,1723,0,0.9405
48,68,0,0.6732
48,95,0,0.6732
48,153,0,0.6732
48,187,0,0.6732
48,196,0,0.4624000000000001
48,206,0,0.6732
48,213,0,0.6732
48,323,0,0.6732
48,390,0,0.6732
48,447,0,0.6732
48,487,0,0.6732
48,532,0,0.6732
48,545,0,0.6732
48,563,0,0.6732
48,654,0,0.6732
48,670,0,0.4624000000000001
48,685,0,0.6732
48,733,0,0.6732
48,760,0,0.6732
48,766,0,0.646
48,842,0,0.6732
48,900,0,0.6732
48,920,0,0.6732
48,993,0,0.6732
48,1045,0,0.6732
48,1063,0,0.6732
48,1068,0,0.6732
48,1079,0,0.6732
48,1086,0,0.6732
48,1116,0,0.6732
48,1145,0,0.6732
48,1160,0,0.6732
48,1311,0,0.6732
48,1317,0,0.6732
48,1431,0,0.6732
48,1517,0,0.6732
48,1550,0,0.6732
48,1587,0,0.6732
48,1592,0,0.6732
48,1633,0,0.6732
48,1671,0,0.6732
48,1781,0,0.646
48,1806,0,0.6732
48,1885,0,0.4624000000000001
48,1928,0,0.6732
48,1962,0,0.6732
48,1995,0,0.6732
48,2028,0,0.6732
56,835,0,0.9801
56,1165,0,0.9801
56,1354,0,0.9801
56,2093,0,0.9801
61,334,0,0.6732
61,1051,0,0.646
61,1412,0,0.646
61,1517,0,0.6732
61,1606,0,0.6732
61,1607,0,0.4624000000000001
61,1806,0,0.6732
61,1892,0,0.4624000000000001
61,2002,0,0.6732
64,1887,0,0.9801
67,129,0,0.9405
67,414,0,0.9025
67,725,0,0.9405
67,912,0,0.9405
67,1175,0,0.9405
67,1863,0,0.9405
67,1899,0,0.646
67,1970,0,0.9405
67,2044,0,0.9405
68,390,0,0.9801
68,760,0,0.9801
68,993,0,0.9801
68,1806,0,0.9801
68,1928,0,0.9801
68,1995,0,0.9801
77,122,0,0.646
80,585,0,0.9801
80,769,0,0.6732
80,825,0,0.6732
80,1426,0,0.9801
80,1576,0,0.9405
83,626,0,0.9405
83,1194,0,0.9405
83,1327,0,0.9405
83,2015,0,0.9405
86,1367,0,0.4624000000000001
86,1530,0,0.6732
90,580,0,0.6732
90,1244,0,0.6732
91,297,0,0.9801
95,187,0,0.9801
95,206,0,0.9801
95,215,0,0.9801
95,323,0,0.9801
95,487,0,0.9801
95,1068,0,0.9801
95,1079,0,0.9801
95,1431,0,0.9801
95,1517,0,0.9801
95,1534,0,0.6732
95,1584,0,0.9801
95,1886,0,0.9801
98,873,0,0.9801
98,1367,0,0.6732
98,1600,0,0.9801
100,936,0,0.9405
100,1001,0,0.6732
100,1547,0,0.9801
100,2009,0,0.9405
101,180,0,0.9801
101,429,0,0.9801
107,325,0,0.9801
109,426,0,0.9801
115,1062,0,0.9801
115,1401,0,0.6732
115,1607,0,0.6732
115,1837,0,0.9801
115,1885,0,0.6732
117,208,0,0.9801
117,223,0,0.9801
117,1600,0,0.9801
117,1743,0,0.9801
118,299,0,0.9405
118,396,0,0.9801
118,490,0,0.6732
118,542,0,0.9801
118,619,0,0.9801
118,1063,0,0.9801
118,1534,0,0.6732
118,1606,0,0.9801
118,1788,0,0.9801
118,1970,0,0.9801
121,631,0,0.646
121,1037,0,0.6732
122,396,0,0.6732
122,1300,0,0.4624000000000001
127,386,0,0.9801
129,414,0,0.9405
129,1175,0,0.9801
129,1252,0,0.9801
129,1863,0,0.9801
129,1970,0,0.9801
129,2044,0,0.9801
130,228,0,0.9801
130,396,0,0.9801
130,542,0,0.9801
130,603,0,0.6732
130,725,0,0.9801
130,787,0,0.9801
130,872,0,0.6732
130,928,0,0.6732
130,1063,0,0.9801
130,1145,0,0.9801
130,1175,0,0.9801
130,1220,0,0.6732
130,1377,0,0.6732
130,1518,0,0.9801
130,1534,0,0.6732
130,1592,0,0.9801
130,1656,0,0.9801
130,1738,0,0.9801
130,1771,0,0.9801
130,1888,0,0.9801
130,2015,0,0.9801
130,2028,0,0.9801
130,2035,0,0.9801
138,1241,0,0.9801
138,1749,0,0.9801
141,196,0,0.4624000000000001
143,396,0,0.9801
143,928,0,0.6732
143,1051,0,0.9405
143,1175,0,0.9801
143,1800,0,0.9801
143,2028,0,0.9801
143,2089,0,0.9801
147,1192,0,0.9801
153,293,0,0.6732
153,447,0,0.9801
153,545,0,0.9801
153,553,0,0.9801
153,563,0,0.9801
153,654,0,0.9801
153,891,0,0.9801
153,900,0,0.9801
153,966,0,0.9801
153,1063,0,0.9801
153,1116,0,0.9801
153,1781,0,0.9405
159,243,0,0.646
159,450,0,0.6732
159,815,0,0.6732
159,1068,0,0.6732
159,1541,0,0.4624000000000001
159,1677,0,0.6732
160,569,0,0.9801
162,1068,0,0.9801
165,295,0,0.9801
165,1628,0,0.6732
165,1684,0,0.6732
165,1762,0,0.6732
165,1812,0,0.6732
175,1684,0,0.6732
175,1762,0,0.6732
180,429,0,0.9801
184,1777,0,0.646
184,1887,0,0.9405
185,1301,0,0.9801
187,196,0,0.6732
187,206,0,0.9801
187,323,0,0.9801
187,487,0,0.9801
187,1045,0,0.9801
187,1068,0,0.9801
187,1079,0,0.9801
187,1431,0,0.9801
187,1517,0,0.9801
187,1825,0,0.9801
191,247,0,0.9801
191,396,0,0.9801
191,480,0,0.9801
191,1051,0,0.9405
191,1063,0,0.9801
191,1207,0,0.9801
191,1327,0,0.9801
191,1895,0,0.9801
196,396,0,0.6732
196,487,0,0.6732
196,504,0,0.6732
196,654,0,0.6732
196,931,0,0.4624000000000001
196,1045,0,0.6732
196,1051,0,0.646
196,1063,0,0.6732
196,1207,0,0.6732
196,1274,0,0.6732
196,1360,0,0.6732
196,1518,0,0.6732
196,1575,0,0.6732
196,1837,0,0.6732
196,1887,0,0.6732
196,1965,0,0.6732
196,2028,0,0.6732
206,323,0,0.9801
206,487,0,0.9801
206,1068,0,0.9801
206,1079,0,0.9801
206,1431,0,0.9801
206,1517,0,0.9801
207,1051,0,0.9405
208,223,0,0.9801
208,590,0,0.6732
208,710,0,0.6732
208,1131,0,0.9801
208,1146,0,0.9801
208,1447,0,0.9801
208,1481,0,0.9801
208,1487,0,0.9801
208,1500,0,0.9801
208,1600,0,0.9801
208,1614,0,0.9405
208,1628,0,0.6732
208,1662,0,0.9801
208,1723,0,0.9801
208,1862,0,0.9801
211,364,0,0.9801
211,714,0,0.6732
211,1811,0,0.9405
211,1984,0,0.6732
212,514,0,0.9405
212,1413,0,0.9405
212,2091,0,0.9801
213,532,0,0.9801
213,670,0,0.6732
213,685,0,0.9801
213,842,0,0.9801
213,1160,0,0.9801
213,1317,0,0.9801
213,1671,0,0.9801
213,1885,0,0.6732
213,1962,0,0.9801
213,2028,0,0.9801
219,1314,0,0.6732
223,326,0,0.9801
223,360,0,0.9801
223,474,0,0.9801
223,588,0,0.6732
223,590,0,0.6732
223,597,0,0.9801
223,710,0,0.6732
223,940,0,0.9801
223,1069,0,0.9405
223,1208,0,0.9405
223,1367,0,0.6732
223,1447,0,0.9801
223,1576,0,0.9405
223,1600,0,0.9801
223,1614,0,0.9405
223,1793,0,0.9801
223,1845,0,0.6732
223,1976,0,0.9801
228,542,0,0.9801
228,1474,0,0.9801
228,1575,0,0.9801
235,840,0,0.9801
240,490,0,0.6732
240,890,0,0.9801
240,912,0,0.9801
240,1297,0,0.9405
240,1550,0,0.9801
243,262,0,0.9025
243,290,0,0.9405
243,293,0,0.646
243,299,0,0.9025
243,364,0,0.9405
243,392,0,0.9405
243,553,0,0.9405
243,663,0,0.9405
243,891,0,0.9405
243,966,0,0.9405
243,1062,0,0.9405
243,1068,0,0.9405
243,1079,0,0.9405
243,1207,0,0.9405
243,1222,0,0.9405
