0,YLL063C,0.05107832,0.05086705,0.059023835,0.09336334,0.09315377,0.10239651,0.14517875,0.03343783,0.10411623,0.07286996,0.054794524,0.07106599,0.05281286,0.08295455,0.034988713,0.037671234,0.061315496,0.020408163,0.022244692,0.032397408,0.053714283,0.024716787,0.05364807,0.017874876,0.057387058,0.06272189,0.041855205,0.056795135,0.019628098,0.038865548,0.09989024,0.021013597,0.11098902,0.077755906,0.033367034,0.029045641
1,YLR413W,0.1475596,0.08439306,0.110102154,0.097862765,0.12906846,0.1416122,0.16793065,0.31870428,5.5048428,1.3150225,0.41210043,0.14010152,0.115958676,0.11704546,0.05869074,0.15753426,0.14269789,0.092857145,0.15065722,1.4470842,0.8651428,0.8558187,0.31223175,0.17378353,0.08669109,0.09704142,0.11199095,0.10446248,0.14979339,0.111344546,0.1503842,5.1050677,1.1428572,0.48425198,0.14357936,0.17634854
2,YLR370C,4.980704,6.684393,5.0601587,6.146232,4.6711564,4.2864923,2.9371614,2.831766,1.3365618,2.8856504,3.0296803,3.6213198,4.4305396,6.4420457,5.726862,5.8310504,4.3623185,3.953061,3.4560158,1.7440605,3.2422857,3.445932,3.6480687,3.2224429,4.90232,5.5704145,5.7963805,5.0537524,4.82438,3.5462186,3.1888037,1.4289246,3.7219782,2.8917322,3.4641051,3.548755
3,YDR331W,2.4256527,1.8959537,1.6435869,1.1462318,1.4343436,1.8572985,1.4637053,1.4221526,4.75908,3.7858748,2.5993152,3.1411166,2.011481,1.7579546,1.6501127,1.1632421,1.0947603,1.2418367,1.2406471,2.385529,5.0868573,3.5036047,2.8723178,3.3525324,1.5641026,1.347929,1.5542986,1.2373226,1.6570247,1.4264706,1.6410538,4.420272,3.8747253,3.7086613,3.4004042,3.2437758
4,YGR187C,0.86038595,1.0439306,0.9432463,1.3172103,2.2974186,1.9095861,2.3640301,2.9184952,9.456416,1.8452916,2.022831,1.6812183,0.23995408,0.75340915,1.3781039,1.8264841,1.509476,1.6224489,2.968655,7.539957,2.112,1.3480947,1.4881974,2.609732,0.82539684,0.8994083,1.9886879,1.764706,2.0134296,2.2888656,2.5960484,5.47466,1.3659341,1.3179133,1.9898887,1.8578838
5,YBR288C,2.199773,2.1271677,2.4392736,2.5905514,2.375982,2.127451,1.9523293,2.3469176,4.181598,3.466368,2.2614157,2.5350254,2.1320322,2.1806817,2.472912,2.1666667,1.3299888,2.382653,2.1870575,1.8866091,2.521143,2.7281153,2.4592273,1.9016882,1.8888888,1.5005918,2.20362,2.1369169,2.4617767,2.2111344,1.8902305,2.328801,3.020879,2.5088582,2.322548,2.4605808
6,YPR168W,0.0908059,0.14913294,0.25198638,0.22272216,0.17732885,0.20152505,0.19609967,0.28004178,0.220339,0.06726458,0.10958905,0.1177665,0.1389208,0.20113638,0.23814899,0.15753426,0.24526198,0.21632653,0.17795753,0.32937366,0.15314285,0.15550978,0.14914162,0.16981132,0.14285715,0.16804734,0.22624435,0.19371198,0.24276859,0.15546219,0.22612515,0.3856613,0.16813187,0.1801181,0.18907988,0.16286306
7,YFL026W,0.17820658,0.22196533,0.17139615,0.19460067,0.2570146,0.29411766,0.1971831,0.17763846,0.2070218,0.1087444,0.13127854,0.19492386,0.22732492,0.2375,0.17607224,0.21803653,0.21516164,0.21530612,0.21435793,0.1263499,0.13028571,0.13182287,0.11051502,0.17179741,0.24542126,0.18934911,0.1821267,0.18154159,0.24173553,0.18277311,0.27113065,0.12978986,0.2032967,0.09547244,0.11425682,0.15352696
8,YKL048C,0.523269,0.46011558,0.65153235,0.52980876,0.59932667,0.5446623,0.4832069,0.4127482,1.0133172,0.3071749,0.4166667,0.93401015,0.53386915,0.5556818,0.42663655,0.17922375,0.3890747,0.5418367,0.6167846,0.9146868,0.40571427,0.73841393,0.96030045,0.7696127,0.45299146,0.6071006,0.5192308,0.56490874,0.42561984,0.5168067,0.5257959,1.0803461,0.64175826,0.5748032,1.0020221,0.75311196
9,YPR075C,3.118048,4.2404623,4.735528,3.8728907,3.5420878,3.4607844,3.289274,3.1598747,2.4842615,3.6266818,3.3287673,1.5532994,2.8622274,3.0602272,3.598194,3.6837902,3.1649945,2.6836734,2.7057633,2.049676,4.1085715,2.807415,2.1598713,2.0019863,2.753358,5.435503,5.06448,2.912779,3.005165,2.8581934,4.2722287,2.1025958,4.089011,2.6781497,2.208291,2.1545641
