0,YLR370C,4.980704,6.684393,5.0601587,6.146232,4.6711564,4.2864923,2.9371614,2.831766,1.3365618,2.8856504,3.0296803,3.6213198,4.4305396,6.4420457,5.726862,5.8310504,4.3623185,3.953061,3.4560158,1.7440605,3.2422857,3.445932,3.6480687,3.2224429,4.90232,5.5704145,5.7963805,5.0537524,4.82438,3.5462186,3.1888037,1.4289246,3.7219782,2.8917322,3.4641051,3.548755
1,YLR289W,1.9160045,1.1086705,0.5550511,0.73453325,0.59932667,0.6361656,0.71397614,0.69487983,0.62227607,0.8766816,1.7671233,1.0791879,1.956372,1.1909091,0.72009027,0.8127854,0.77591974,0.52959186,0.7047522,0.5885529,1.6662858,1.5623069,1.5461375,1.5640516,1.8669108,0.69704145,0.7658371,0.4290061,0.6167355,0.4978992,0.35784853,0.6378244,1.0703297,1.7765749,1.6663296,1.8412862
2,YBR288C,2.199773,2.1271677,2.4392736,2.5905514,2.375982,2.127451,1.9523293,2.3469176,4.181598,3.466368,2.2614157,2.5350254,2.1320322,2.1806817,2.472912,2.1666667,1.3299888,2.382653,2.1870575,1.8866091,2.521143,2.7281153,2.4592273,1.9016882,1.8888888,1.5005918,2.20362,2.1369169,2.4617767,2.2111344,1.8902305,2.328801,3.020879,2.5088582,2.322548,2.4605808
3,YBL061C,1.6106696,0.9052023,1.2224745,1.0854894,1.0673401,0.8779956,0.9046587,1.1212121,4.9963684,2.6188343,2.1552513,2.2873096,1.6349025,1.071591,1.2968397,1.0068493,1.1059085,0.9377551,0.87563187,2.835853,3.5919998,2.9227598,2.9667382,2.6226416,1.970696,1.1455622,0.88235295,0.862069,1.0103306,0.9264706,1.2568606,5.0927067,3.4945056,2.2805119,2.1021233,2.088174
4,YER099C,3.9239502,3.3052022,3.9943247,3.4420698,4.2121215,3.6394336,3.2860236,3.7722049,5.6598063,3.0067267,2.5890412,2.8385787,3.4982781,3.7988636,3.9954853,4.275114,4.1761427,3.7122447,3.3973708,3.3174946,3.9497144,2.6519053,2.604077,2.6037738,5.3431015,4.6508875,3.8122172,4.0851927,3.7138429,3.5756302,3.672887,4.9839306,3.3406594,2.4980316,2.4752274,2.7904563
5,YBR011C,32.24177,39.16185,36.982975,32.232845,33.751965,36.506535,36.296856,28.01254,36.008476,32.34081,31.192923,29.139086,33.754307,36.21364,30.411963,35.49772,25.770348,27.561224,32.92113,23.339092,45.693714,32.490215,31.005363,33.22741,36.22833,40.17633,34.345024,28.59128,29.282024,34.486347,39.688255,38.552532,35.547253,29.437008,27.323559,32.313274
6,YNL312W,4.794552,4.0150285,5.3303065,3.9572554,4.0740743,4.0087147,4.131094,3.9822364,1.4188862,9.039238,8.635845,5.5289335,4.402985,4.1,3.9322798,3.3436072,5.114827,3.182653,4.430738,3.4589632,5.5554285,9.341915,6.288626,5.7616687,4.4432235,3.6816568,4.096154,2.825558,3.5847106,3.0556724,4.4017563,1.8343632,7.5769234,5.465551,5.236603,5.026971
7,YGR111W,1.8024973,2.519075,1.8626561,1.4229472,1.271605,1.3115468,1.4875406,1.4984325,0.9394673,1.483184,2.2568493,1.2060914,1.3432837,1.8136365,1.8081263,1.2477169,1.4136009,1.6530612,1.9170879,1.1393088,0.76114285,1.576725,1.0954936,0.8838133,1.918193,2.6,1.0995475,2.6186614,1.9287189,1.4390757,0.98024154,0.96415323,0.9197802,1.3208661,1.082912,1.0736514
8,YML112W,0.81838816,0.9421965,1.4892168,1.1586052,1.0145904,0.95424837,0.9469122,1.014629,1.3510896,0.9417041,1.2636986,0.90761423,0.8714122,0.87613636,1.1049662,0.8949772,0.9821628,0.9295918,0.9180991,1.3358531,1.0868571,0.9114315,0.9935622,0.876862,1.020757,1.2189349,1.3280543,0.8286004,0.927686,0.82457983,1.1877059,1.5105066,1.3879122,0.9576772,1.0192113,1.0041493
9,YBR155W,0.43473324,0.4138728,0.77752554,0.8526435,0.87205386,1.1154684,1.225352,2.415883,7.260291,0.81950676,0.7648402,1.1634518,0.40987375,0.46250004,0.99435663,0.6780822,0.67781496,1.3316326,1.6481293,6.982721,0.40228572,0.9165808,1.2875537,1.6077458,0.41758242,0.4153846,0.79751134,0.91379315,0.9359504,1.105042,1.7925358,8.396786,0.6571429,0.9153543,1.3013144,1.3226141
10,YBR126C,13.585698,26.024279,21.85017,19.904387,12.429854,17.970587,16.83315,13.483804,3.230024,11.441705,8.368721,6.0203047,13.549943,22.85,21.212189,21.140411,14.956522,15.290816,16.160769,5.447084,10.253715,8.774459,6.0579395,7.304866,14.5079365,28.636688,24.17647,17.700813,16.126032,14.511555,15.001098,2.9703336,11.473626,7.0610237,5.3104143,6.8838167
11,YLR241W,3.4665153,3.9410403,3.788876,4.0798655,3.8754208,4.0381265,3.351029,3.0073144,0.97215503,2.1625562,2.0239727,2.3350253,2.8966706,3.4704547,3.3487585,3.0045664,3.5964327,3.0591836,3.1263902,2.4578834,2.5165713,2.783728,2.6984978,2.1767626,2.870574,3.185799,3.5067873,3.2778907,3.2324378,2.842437,3.2030735,1.7626699,2.1417582,2.7480316,2.4539938,2.5114107
12,YLL011W,0.69580024,0.49595377,1.3325766,1.1777278,1.2121212,1.2734205,1.8678222,3.3040755,11.72276,1.9988791,1.880137,2.4030457,0.9804823,0.35227275,1.3284423,1.4132421,1.0490524,1.4908164,2.3094032,8.569115,1.2834285,1.8372811,2.113734,2.0347567,1.2283273,0.5739645,1.3156109,1.0486816,1.3873967,1.6722689,1.9527991,12.438812,1.8879122,1.597441,2.4186046,2.2147303
13,YDL208W,3.8161182,2.717919,6.475596,5.673791,7.337823,7.641612,10.559046,13.3918495,39.800243,13.663678,9.605023,10.627412,4.9035597,3.7125003,7.159142,8.2865305,7.695652,8.267347,8.899899,24.048595,14.645714,9.449021,11.511803,10.358491,5.3028083,3.0579882,7.4705887,4.755578,7.0547523,7.8014708,10.62898,35.36712,10.192307,6.7903547,8.75733,8.53112
14,YJL080C,5.179342,2.850867,3.4426787,3.8368955,3.8159373,3.0392156,3.3369446,3.4388716,8.952785,4.269058,3.3789954,6.2203045,6.223881,3.2193182,4.10158,3.4965754,2.7826087,2.665306,3.2770474,7.3207345,11.0011425,9.367661,6.6008587,6.2115197,6.4139194,2.185799,3.8337104,2.6612577,2.5082645,2.6197479,3.489572,12.021013,8.091208,7.851378,6.4105153,7.008298
15,YCR084C,3.8036323,6.271676,7.4120317,6.04162,5.258137,4.724401,3.9848318,4.444096,7.464891,3.7017941,4.242009,7.2680206,7.6314588,5.9568186,7.0925508,5.73516,2.4983277,4.4673467,3.7886753,5.285097,6.0617146,7.2584963,8.092275,5.714002,4.7472525,3.6201184,5.1334844,4.627789,4.257231,3.789916,2.7398465,5.0766377,6.6274724,6.440945,7.7775526,8.04668
16,YHR152W,2.876277,5.494797,3.0556188,2.455568,1.448934,1.0686275,0.76489705,0.80668753,0.6404359,0.6816144,0.7910959,0.506599,2.58783,4.405682,2.13544,2.1894977,2.1137125,0.877551,1.0010111,1.5010799,0.9508571,0.44078267,0.44420603,1.0615691,4.118437,5.111243,2.0214932,1.948276,1.3522726,1.0651261,0.8638858,1.1149566,0.46703297,0.4832677,0.47118297,0.79356843
17,YFL005W,9.946651,7.3190746,5.263337,5.6614175,5.7766557,6.199346,6.0400863,6.1912227,6.194916,9.803812,9.932649,7.535025,7.5763497,7.4534097,6.3837466,7.1655254,7.1070232,6.256122,5.5945396,5.3887687,6.2685714,7.0092683,6.3927035,6.606753,12.014652,9.7846155,6.89819,7.158215,6.6735535,7.7657566,7.6816688,6.266996,6.702198,7.008858,7.19009,7.902489
18,YPR019W,2.0567536,2.0208092,2.273553,1.7345332,1.5521886,1.4030502,1.3380281,1.5977011,2.4951575,2.5526907,1.6267123,1.5340102,2.021814,1.7386364,1.9108353,1.8573059,1.7134894,1.2204081,1.5551062,1.7429805,3.5165715,1.7332647,1.5042918,1.8152931,2.886447,2.5218935,1.9253393,1.3549697,1.3192148,1.2216387,1.6959386,1.6007416,2.7065935,1.3622047,1.2578361,1.5663899
19,YDR150W,8.982974,10.344508,8.720772,7.841395,7.851852,7.62963,7.5232935,6.4252877,2.0169492,6.113229,5.860731,5.5329947,7.584386,8.809092,8.78781,8.421233,6.298774,7.5265303,6.8685536,4.9395247,5.342857,6.0957775,6.320815,6.05859,8.338218,7.8319526,7.585973,7.698783,6.203512,6.710084,5.895719,3.9604447,7.1186814,4.8474407,5.726997,6.3796678
20,YKL054C,6.9023833,8.250867,7.354143,7.7739034,7.424243,6.078431,7.2676053,6.9153605,10.514528,6.6793723,6.9178085,6.3096447,7.154995,7.955682,8.230248,6.26484,6.7190638,6.292857,6.040445,6.713823,13.035428,8.650875,9.463519,6.95432,5.981685,7.515976,6.9524884,5.8904667,5.447314,5.817227,6.6641054,8.049443,9.750549,7.3385825,6.9565215,6.76141
21,YHR076W,3.258797,1.9375722,1.4335983,1.505062,1.5914704,1.7102396,1.552546,1.9738767,1.5593221,2.6255605,4.285388,2.8030457,2.8082666,2.0988636,1.8656884,1.6598173,1.9208473,1.7153062,1.6107179,1.4578834,1.6857142,2.698249,3.2896996,1.7279047,4.106227,2.6449704,0.7816742,1.6034484,1.4411156,1.5084034,1.5301865,1.9394312,2.1142857,2.4153543,2.7987864,2.4574687
22,YKL157W,6.8354144,8.21156,6.7968216,7.896513,8.340068,7.0446625,6.9815817,3.2142112,2.9612591,4.642377,4.8310504,5.543147,5.986223,8.130682,4.1568847,3.5547945,5.389075,6.165306,6.6835184,4.712743,5.274286,6.8238926,6.345494,5.355511,3.1575093,7.9384613,7.5723987,7.3539553,5.142562,6.9054627,5.1646543,4.6155744,5.0307693,6.244095,5.9029317,5.7468877
23,YJL013C,0.71736664,0.53063583,0.56072646,0.48706412,0.61279464,0.5816994,0.5406284,0.29362592,0.42372882,0.3161435,0.4931507,0.69137055,0.6819748,0.7488637,0.6376975,0.50342464,0.44481608,0.47857144,0.5409504,0.48920086,0.44685712,0.6282183,0.5665236,0.5868918,0.56898654,0.7076923,0.7307692,0.6064909,0.50309914,0.7394958,0.52360046,0.35352287,0.5967033,0.73720473,0.7148634,0.6441908
24,YDR074W,15.223609,30.975721,21.516459,23.967379,26.08193,24.198256,22.422535,11.515152,2.207022,6.8228703,3.576484,3.8781724,16.184845,30.946592,24.396162,25.272831,16.672241,16.835714,14.80182,4.24946,10.259429,6.3532443,4.165236,5.8887787,12.893773,19.591717,23.049774,16.299189,19.67562,18.540966,13.401757,3.6613102,8.325274,5.797244,3.364004,5.157676
25,YML032C,4.120318,4.37341,5.0851307,3.866142,4.594837,4.0893245,4.791982,4.907001,2.1670704,3.8755608,4.0445204,3.2568526,4.4913898,4.068182,4.060948,4.615297,4.1594205,3.3081634,4.1486344,3.814255,5.777143,4.060762,4.3068666,3.8709037,2.6959708,4.2970414,4.5950227,2.9391482,3.2345042,3.0661764,4.2447863,3.2941902,4.793407,3.5226376,3.2891808,3.389004
26,YCR093W,2.844495,4.3907514,3.614075,3.392576,3.0448933,3.0544662,2.3488624,2.6844306,2.7348669,2.483184,2.8127854,2.0111675,2.9425948,2.7625,4.3340855,3.6541097,3.272018,3.5928571,2.867543,2.1576674,2.3554287,2.731205,2.2854078,2.8470707,3.1233213,3.5112429,3.9807692,3.2728198,2.946281,2.3434875,2.9670691,2.464771,2.724176,2.3503938,2.298281,2.8112032
27,YKL218C,1.7854711,3.7456646,0.74687856,0.86614174,1.0246915,0.9150327,0.89707476,0.57575756,0.4745763,0.68946195,0.99543375,1.0517766,2.3260622,3.371591,0.9751693,0.6643836,0.8082497,0.6969388,0.7148634,0.3974082,0.90628576,0.8630278,0.9645923,1.1787487,1.8730159,2.4994082,1.1391402,0.62880325,0.6776859,0.7436975,0.8177827,0.5710754,1.4285715,1.035433,0.9646107,1.4356844
28,YCR092C,0.32009083,0.34566474,0.27128264,0.1968504,0.3030303,0.20370372,0.22210184,0.24973877,0.64285713,0.45515695,0.5171233,0.3390863,0.35706088,0.07272728,0.261851,0.1586758,0.26421407,0.28367347,0.281092,0.28509718,0.33485714,0.44799176,0.38304722,0.40218472,0.3882784,0.2556213,0.21493213,0.346856,0.23863636,0.30882353,0.22941822,0.4066749,0.3956044,0.507874,0.47219414,0.3599585
